player1,player2,winner,score1,score2,board,time
team12_A2,team12_A3_finish_term_25,team12_A2,24,18,empty-3x3,0.5
team12_A3_finish_term_25,team12_A2,team12_A3_finish_term_25,23,12,empty-3x3,0.5
team12_A2,team12_A3_finish_term_25,team12_A3_finish_term_25,11,27,empty-3x3,0.5
team12_A3_finish_term_25,team12_A2,team12_A3_finish_term_25,25,14,empty-3x3,0.5
team12_A2,team12_A3_finish_term_25,team12_A3_finish_term_25,10,30,empty-3x3,0.5
team12_A3_finish_term_25,team12_A2,team12_A3_finish_term_25,20,15,empty-3x3,0.5
team12_A2,team12_A3_finish_term_25,team12_A3_finish_term_25,17,19,empty-3x3,0.5
team12_A3_finish_term_25,team12_A2,team12_A3_finish_term_25,31,10,empty-3x3,0.5
team12_A2,team12_A3_finish_term_5,team12_A3_finish_term_5,15,20,empty-3x3,0.5
team12_A3_finish_term_5,team12_A2,team12_A3_finish_term_5,22,14,empty-3x3,0.5
team12_A2,team12_A3_finish_term_5,team12_A2,29,8,empty-3x3,0.5
team12_A3_finish_term_5,team12_A2,team12_A2,12,25,empty-3x3,0.5
team12_A2,team12_A3_finish_term_5,team12_A2,34,6,empty-3x3,0.5
team12_A3_finish_term_5,team12_A2,team12_A2,5,34,empty-3x3,0.5
team12_A2,team12_A3_finish_term_5,team12_A3_finish_term_5,10,25,empty-3x3,0.5
team12_A3_finish_term_5,team12_A2,team12_A3_finish_term_5,22,13,empty-3x3,0.5
team12_A2,team12_A3_finish_term_5,team12_A3_finish_term_5,9,32,empty-3x3,0.5
team12_A3_finish_term_5,team12_A2,team12_A3_finish_term_5,22,15,empty-3x3,0.5
team12_A2,team12_A3_finish_term_5,team12_A3_finish_term_5,12,24,empty-3x3,0.5
team12_A3_finish_term_5,team12_A2,team12_A2,10,27,empty-3x3,0.5
team12_A2,team12_A3_finish_term_5,team12_A3_finish_term_5,11,28,empty-3x3,0.5
team12_A3_finish_term_5,team12_A2,draw,18,18,empty-3x3,0.5
team12_A2,team12_A3_finish_term_5,team12_A2,19,17,empty-3x3,0.5
team12_A3_finish_term_5,team12_A2,team12_A3_finish_term_5,29,12,empty-3x3,0.5
team12_A2,team12_A3_finish_term_5,team12_A3_finish_term_5,17,21,empty-3x3,0.5
team12_A3_finish_term_5,team12_A2,team12_A3_finish_term_5,24,12,empty-3x3,0.5
team12_A2,team12_A3_finish_term_5,team12_A3_finish_term_5,10,30,empty-3x3,0.5
team12_A3_finish_term_5,team12_A2,team12_A2,12,24,empty-3x3,0.5
team12_A2,team12_A3_finish_term_5,team12_A3_finish_term_5,12,27,empty-3x3,0.5
team12_A3_finish_term_5,team12_A2,team12_A2,17,19,empty-3x3,0.5
team12_A2,team12_A3_finish_term_5,draw,19,19,empty-3x3,0.5
team12_A3_finish_term_5,team12_A2,team12_A2,15,24,empty-3x3,0.5
team12_A2,team12_A3_finish_term_5,draw,18,18,empty-3x3,0.5
team12_A3_finish_term_5,team12_A2,team12_A3_finish_term_5,23,13,empty-3x3,0.5
team12_A2,team12_A3_finish_term_5,team12_A3_finish_term_5,13,22,empty-3x3,0.5
team12_A3_finish_term_5,team12_A2,team12_A3_finish_term_5,26,12,empty-3x3,0.5
team12_A2,team12_A3_finish_term_5,team12_A3_finish_term_5,16,20,empty-3x3,0.5
team12_A3_finish_term_5,team12_A2,team12_A3_finish_term_5,28,12,empty-3x3,0.5
