player1,player2,winner,score1,score2,board,time
team12_A2,team12_A3,team12_A2,55,16,empty-4x4,0.5
team12_A3,team12_A2,team12_A3,15,3,empty-2x2,1.0
team12_A2,team12_A3,team12_A3,3,15,empty-2x2,1.0
team12_A3,team12_A2,team12_A2,2,16,empty-2x2,1.0
team12_A2,team12_A3,team12_A3,3,15,empty-2x2,1.0
team12_A3,team12_A2,team12_A2,3,15,empty-2x2,1.0
team12_A2,team12_A3,team12_A3,3,15,empty-2x2,1.0
team12_A3,team12_A2,team12_A3,15,10,empty-2x3,1.0
team12_A2,team12_A3,team12_A3,8,18,empty-2x3,1.0
team12_A3,team12_A2,team12_A3,17,8,empty-2x3,1.0
team12_A2,team12_A3,team12_A2,20,6,empty-2x3,1.0
team12_A3,team12_A2,team12_A3,16,9,empty-2x3,1.0
team12_A2,team12_A3,team12_A3,6,21,empty-2x3,1.0
team12_A3,team12_A2,team12_A2,10,31,empty-3x3,1.0
team12_A2,team12_A3,team12_A3,10,28,empty-3x3,1.0
team12_A3,team12_A2,team12_A3,23,12,empty-3x3,1.0
team12_A2,team12_A3,team12_A2,26,10,empty-3x3,1.0
team12_A3,team12_A2,team12_A3,29,10,empty-3x3,1.0
team12_A2,team12_A3,team12_A3,10,33,empty-3x3,1.0
team12_A3,team12_A2,team12_A3,36,14,empty-3x4,1.0
team12_A2,team12_A3,team12_A3,15,34,empty-3x4,1.0
team12_A3,team12_A2,team12_A3,40,14,empty-3x4,1.0
team12_A2,team12_A3,team12_A3,14,40,empty-3x4,1.0
team12_A3,team12_A2,team12_A3,38,14,empty-3x4,1.0
team12_A2,team12_A3,team12_A3,18,35,empty-3x4,1.0
team12_A3,team12_A2,team12_A3,50,21,empty-4x4,1.0
team12_A2,team12_A3,team12_A2,58,14,empty-4x4,1.0
team12_A3,team12_A2,team12_A3,52,17,empty-4x4,1.0
team12_A2,team12_A3,team12_A3,23,40,empty-4x4,1.0
team12_A3,team12_A2,team12_A2,12,55,empty-4x4,1.0
team12_A2,team12_A3,team12_A3,19,51,empty-4x4,1.0
team12_A3,team12_A2,team12_A2,5,13,empty-2x2,5.0
team12_A2,team12_A3,team12_A3,3,15,empty-2x2,5.0
team12_A3,team12_A2,team12_A3,14,5,empty-2x2,5.0
team12_A2,team12_A3,team12_A3,2,16,empty-2x2,5.0
team12_A3,team12_A2,team12_A2,2,16,empty-2x2,5.0
team12_A2,team12_A3,team12_A3,5,13,empty-2x2,5.0
team12_A3,team12_A2,team12_A3,17,9,empty-2x3,5.0
team12_A2,team12_A3,team12_A2,17,8,empty-2x3,5.0
team12_A3,team12_A2,team12_A3,21,6,empty-2x3,5.0
team12_A2,team12_A3,team12_A3,9,16,empty-2x3,5.0
team12_A3,team12_A2,team12_A3,19,6,empty-2x3,5.0
team12_A2,team12_A3,team12_A3,6,19,empty-2x3,5.0
team12_A3,team12_A2,team12_A3,28,10,empty-3x3,5.0
team12_A2,team12_A3,team12_A2,28,10,empty-3x3,5.0
team12_A3,team12_A2,team12_A3,29,12,empty-3x3,5.0
team12_A2,team12_A3,team12_A3,10,28,empty-3x3,5.0
team12_A3,team12_A2,team12_A3,24,15,empty-3x3,5.0
team12_A2,team12_A3,team12_A3,17,22,empty-3x3,5.0
team12_A3,team12_A2,team12_A3,32,16,empty-3x4,5.0
team12_A2,team12_A3,team12_A3,16,32,empty-3x4,5.0
team12_A3,team12_A2,team12_A3,37,15,empty-3x4,5.0
team12_A2,team12_A3,team12_A3,15,37,empty-3x4,5.0
team12_A3,team12_A2,team12_A3,37,16,empty-3x4,5.0
team12_A2,team12_A3,team12_A3,15,35,empty-3x4,5.0
team12_A3,team12_A2,team12_A2,20,42,empty-4x4,5.0
team12_A2,team12_A3,team12_A3,26,40,empty-4x4,5.0
team12_A3,team12_A2,team12_A2,23,39,empty-4x4,5.0
team12_A2,team12_A3,team12_A3,19,49,empty-4x4,5.0
team12_A3,team12_A2,team12_A3,54,19,empty-4x4,5.0
team12_A2,team12_A3,team12_A2,44,21,empty-4x4,5.0
