player1,player2,winner,score1,score2,board,time
team12_A1,team12_A2_filter_3_02,team12_A2_filter_3_02,12,30,empty-2x3,0.3
team12_A2_filter_3_02,team12_A1,team12_A2_filter_3_02,23,12,empty-2x3,0.3
team12_A1,team12_A2_filter_3_02,team12_A2_filter_3_02,7,35,empty-2x3,0.3
team12_A2_filter_3_03,greedy_player,team12_A2_filter_3_03,26,10,empty-2x3,0.3
greedy_player,team12_A2_filter_3_03,team12_A2_filter_3_03,11,29,empty-2x3,0.3
team12_A2_filter_3_03,greedy_player,team12_A2_filter_3_03,24,12,empty-2x3,0.3
greedy_player,team12_A2_filter_3_03,team12_A2_filter_3_03,12,24,empty-2x3,0.3
team12_A2_filter_3_03,greedy_player,team12_A2_filter_3_03,27,8,empty-2x3,0.3
greedy_player,team12_A2_filter_3_03,team12_A2_filter_3_03,9,30,empty-2x3,0.3
team12_A2_filter_3_03,team12_A1,team12_A2_filter_3_03,33,9,empty-2x3,0.3
team12_A1,team12_A2_filter_3_03,team12_A2_filter_3_03,7,35,empty-2x3,0.3
team12_A2_filter_3_03,team12_A1,team12_A2_filter_3_03,36,7,empty-2x3,0.3
team12_A1,team12_A2_filter_3_03,team12_A2_filter_3_03,8,34,empty-2x3,0.3
team12_A2_filter_3_03,team12_A1,team12_A1,9,35,empty-2x3,0.3
team12_A1,team12_A2_filter_3_03,team12_A2_filter_3_03,8,34,empty-2x3,0.3
team12_A2_filter_3_05,greedy_player,team12_A2_filter_3_05,18,17,empty-2x3,0.3
greedy_player,team12_A2_filter_3_05,team12_A2_filter_3_05,8,27,empty-2x3,0.3
team12_A2_filter_3_05,greedy_player,team12_A2_filter_3_05,29,6,empty-2x3,0.3
greedy_player,team12_A2_filter_3_05,team12_A2_filter_3_05,8,29,empty-2x3,0.3
team12_A2_filter_3_05,greedy_player,team12_A2_filter_3_05,29,9,empty-2x3,0.3
greedy_player,team12_A2_filter_3_05,team12_A2_filter_3_05,10,26,empty-2x3,0.3
team12_A2_filter_3_05,team12_A1,team12_A2_filter_3_05,30,10,empty-2x3,0.3
team12_A1,team12_A2_filter_3_05,team12_A2_filter_3_05,8,29,empty-2x3,0.3
team12_A2_filter_3_05,team12_A1,team12_A2_filter_3_05,33,8,empty-2x3,0.3
team12_A1,team12_A2_filter_3_05,team12_A2_filter_3_05,6,36,empty-2x3,0.3
team12_A2_filter_3_05,team12_A1,team12_A1,12,30,empty-2x3,0.3
team12_A1,team12_A2_filter_3_05,team12_A2_filter_3_05,6,36,empty-2x3,0.3
team12_A2_filter_5_01,greedy_player,team12_A2_filter_5_01,32,7,empty-2x3,0.3
greedy_player,team12_A2_filter_5_01,team12_A2_filter_5_01,10,25,empty-2x3,0.3
team12_A2_filter_5_01,greedy_player,team12_A2_filter_5_01,26,9,empty-2x3,0.3
team12_A2_filter_5_01,greedy_player,team12_A2_filter_5_01,29,8,empty-2x3,0.3
greedy_player,team12_A2_filter_5_01,team12_A2_filter_5_01,13,22,empty-2x3,0.3
team12_A2_filter_5_01,team12_A1,team12_A2_filter_5_01,30,8,empty-2x3,0.3
team12_A1,team12_A2_filter_5_01,team12_A2_filter_5_01,9,32,empty-2x3,0.3
team12_A2_filter_5_01,team12_A1,team12_A2_filter_5_01,39,7,empty-2x3,0.3
team12_A1,team12_A2_filter_5_01,team12_A1,31,10,empty-2x3,0.3
team12_A2_filter_5_01,team12_A1,team12_A2_filter_5_01,30,8,empty-2x3,0.3
team12_A1,team12_A2_filter_5_01,team12_A1,32,9,empty-2x3,0.3
team12_A2_filter_5_02,greedy_player,team12_A2_filter_5_02,20,15,empty-2x3,0.3
greedy_player,team12_A2_filter_5_02,team12_A2_filter_5_02,8,32,empty-2x3,0.3
team12_A2_filter_5_02,greedy_player,team12_A2_filter_5_02,21,16,empty-2x3,0.3
greedy_player,team12_A2_filter_5_02,team12_A2_filter_5_02,10,25,empty-2x3,0.3
team12_A2_filter_5_02,greedy_player,team12_A2_filter_5_02,27,11,empty-2x3,0.3
greedy_player,team12_A2_filter_5_02,team12_A2_filter_5_02,8,27,empty-2x3,0.3
team12_A2_filter_5_02,team12_A1,team12_A2_filter_5_02,37,6,empty-2x3,0.3
team12_A1,team12_A2_filter_5_02,team12_A2_filter_5_02,13,29,empty-2x3,0.3
team12_A2_filter_5_02,team12_A1,team12_A2_filter_5_02,37,6,empty-2x3,0.3
team12_A1,team12_A2_filter_5_02,team12_A2_filter_5_02,14,25,empty-2x3,0.3
team12_A2_filter_5_02,team12_A1,team12_A2_filter_5_02,37,6,empty-2x3,0.3
team12_A1,team12_A2_filter_5_02,team12_A1,25,13,empty-2x3,0.3
team12_A2_filter_5_03,greedy_player,team12_A2_filter_5_03,20,15,empty-2x3,0.3
greedy_player,team12_A2_filter_5_03,team12_A2_filter_5_03,8,30,empty-2x3,0.3
team12_A2_filter_5_03,greedy_player,team12_A2_filter_5_03,22,13,empty-2x3,0.3
team12_A2_filter_5_03,greedy_player,team12_A2_filter_5_03,28,7,empty-2x3,0.3
greedy_player,team12_A2_filter_5_03,team12_A2_filter_5_03,8,30,empty-2x3,0.3
team12_A2_filter_5_03,team12_A1,team12_A1,10,31,empty-2x3,0.3
team12_A1,team12_A2_filter_5_03,team12_A2_filter_5_03,8,35,empty-2x3,0.3
team12_A2_filter_5_03,team12_A1,team12_A1,13,28,empty-2x3,0.3
team12_A1,team12_A2_filter_5_03,team12_A2_filter_5_03,8,35,empty-2x3,0.3
team12_A2_filter_5_03,team12_A1,team12_A1,10,31,empty-2x3,0.3
team12_A1,team12_A2_filter_5_03,team12_A2_filter_5_03,8,35,empty-2x3,0.3
team12_A2_filter_5_05,greedy_player,team12_A2_filter_5_05,25,11,empty-2x3,0.3
greedy_player,team12_A2_filter_5_05,team12_A2_filter_5_05,7,31,empty-2x3,0.3
team12_A2_filter_5_05,greedy_player,team12_A2_filter_5_05,32,7,empty-2x3,0.3
greedy_player,team12_A2_filter_5_05,team12_A2_filter_5_05,8,30,empty-2x3,0.3
team12_A2_filter_5_05,greedy_player,team12_A2_filter_5_05,27,8,empty-2x3,0.3
greedy_player,team12_A2_filter_5_05,team12_A2_filter_5_05,13,23,empty-2x3,0.3
team12_A2_filter_5_05,team12_A1,team12_A2_filter_5_05,29,10,empty-2x3,0.3
team12_A1,team12_A2_filter_5_05,team12_A2_filter_5_05,8,33,empty-2x3,0.3
team12_A2_filter_5_05,team12_A1,team12_A2_filter_5_05,32,8,empty-2x3,0.3
team12_A1,team12_A2_filter_5_05,team12_A1,30,10,empty-2x3,0.3
team12_A2_filter_5_05,team12_A1,team12_A2_filter_5_05,32,8,empty-2x3,0.3
team12_A1,team12_A2_filter_5_05,team12_A2_filter_5_05,8,33,empty-2x3,0.3
