player1,player2,winner,score1,score2,board,time
team12_A2_sort_shuffle_01,team12_A1,team12_A2_sort_shuffle_01,18,8,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_01,team12_A1,20,10,empty-2x3,0.3
team12_A2_sort_shuffle_01,team12_A1,team12_A1,10,17,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_01,team12_A1,20,10,empty-2x3,0.3
team12_A2_sort_shuffle_00,greedy_player,team12_A2_sort_shuffle_00,17,8,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_00,greedy_player,16,10,empty-2x3,0.3
team12_A2_sort_shuffle_00,greedy_player,team12_A2_sort_shuffle_00,17,8,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,5,20,empty-2x3,0.3
team12_A2_sort_shuffle_00,greedy_player,team12_A2_sort_shuffle_00,20,8,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,6,19,empty-2x3,0.3
team12_A2_sort_shuffle_00,team12_A1,team12_A1,4,23,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,24,empty-2x3,0.3
team12_A2_sort_shuffle_00,team12_A1,team12_A1,4,23,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,24,empty-2x3,0.3
team12_A2_sort_shuffle_00,team12_A1,team12_A1,4,23,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_00,team12_A2_sort_shuffle_00,4,24,empty-2x3,0.3
team12_A2_sort_shuffle_01,greedy_player,team12_A2_sort_shuffle_01,16,10,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_01,team12_A2_sort_shuffle_01,7,19,empty-2x3,0.3
team12_A2_sort_shuffle_01,greedy_player,team12_A2_sort_shuffle_01,19,6,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_01,team12_A2_sort_shuffle_01,5,21,empty-2x3,0.3
team12_A2_sort_shuffle_01,greedy_player,team12_A2_sort_shuffle_01,17,8,empty-2x3,0.3
greedy_player,team12_A2_sort_shuffle_01,greedy_player,14,12,empty-2x3,0.3
team12_A2_sort_shuffle_01,team12_A1,team12_A2_sort_shuffle_01,25,4,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_01,team12_A1,18,10,empty-2x3,0.3
team12_A2_sort_shuffle_01,team12_A1,team12_A2_sort_shuffle_01,25,4,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_01,team12_A1,20,10,empty-2x3,0.3
team12_A2_sort_shuffle_01,team12_A1,team12_A2_sort_shuffle_01,25,4,empty-2x3,0.3
team12_A1,team12_A2_sort_shuffle_01,team12_A1,17,11,empty-2x3,0.3
team12_A2_sort_shuffle_00,greedy_player,greedy_player,8,17,empty-2x3,0.3
